Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
2787,51,1,41.0,1,4,2,142,At Risk
2788,79,1,4.0,5,4,4,544,Champions
2789,92,1,2.0,5,4,5,545,Champions
2790,85,1,28.0,3,4,5,345,Loyal Customers
2791,63,1,24.0,3,4,3,343,Loyal Customers
2792,60,1,14.0,4,4,3,443,Loyal Customers
2793,44,1,11.0,4,4,2,442,Loyal Customers
2794,57,1,27.0,3,4,3,343,Loyal Customers
2795,24,1,7.0,5,4,1,541,Loyal Customers
2796,35,1,49.0,1,4,1,141,At Risk
2797,73,1,21.0,3,4,4,344,Loyal Customers
2798,42,1,10.0,5,4,2,542,Loyal Customers
2799,20,1,37.0,2,4,1,241,At Risk
2800,89,1,9.0,5,4,5,545,Champions
2801,76,1,14.0,4,4,4,444,Champions
2802,56,1,30.0,3,4,3,343,Loyal Customers
2803,100,1,42.0,1,4,5,145,At Risk
2804,44,1,31.0,2,4,2,242,At Risk
2805,76,1,48.0,1,4,4,144,At Risk
2806,97,1,48.0,1,4,5,145,At Risk
2807,39,1,50.0,1,4,2,142,At Risk
2808,100,1,10.0,5,4,5,545,Champions
2809,62,1,45.0,1,4,3,143,At Risk
2810,98,1,27.0,3,4,5,345,Loyal Customers
2811,31,1,10.0,5,4,1,541,Loyal Customers
2812,89,1,19.0,4,4,5,445,Champions
2813,91,1,1.0,5,4,5,545,Champions
2814,50,1,39.0,2,4,2,242,At Risk
2815,32,1,14.0,4,4,1,441,Loyal Customers
2816,67,1,40.0,2,4,3,243,At Risk
2817,28,1,45.0,1,4,1,141,At Risk
2818,65,1,6.0,5,4,3,543,Loyal Customers
2819,73,1,12.0,4,4,4,444,Champions
2820,27,1,19.0,4,4,1,441,Loyal Customers
2821,89,1,5.0,5,4,5,545,Champions
2822,72,1,37.0,2,4,4,244,At Risk
2823,37,1,33.0,2,4,2,242,At Risk
2824,63,1,47.0,1,4,3,143,At Risk
2825,90,1,49.0,1,4,5,145,At Risk
2826,62,1,28.0,3,4,3,343,Loyal Customers
2827,43,1,23.0,3,4,2,342,Loyal Customers
2828,96,1,11.0,4,4,5,445,Champions
2829,83,1,33.0,2,4,4,244,At Risk
2830,67,1,47.0,1,4,3,143,At Risk
2831,90,1,13.0,4,4,5,445,Champions
2832,53,1,4.0,5,4,3,543,Loyal Customers
2833,37,1,40.0,2,4,2,242,At Risk
2834,56,1,19.0,4,4,3,443,Loyal Customers
2835,43,1,17.0,4,4,2,442,Loyal Customers
2836,84,1,7.0,5,4,4,544,Champions
2837,50,1,21.0,3,4,2,342,Loyal Customers
2838,88,1,44.0,1,4,5,145,At Risk
2839,50,1,2.0,5,4,2,542,Loyal Customers
2840,80,1,30.0,3,4,4,344,Loyal Customers
2841,47,1,41.0,1,4,2,142,At Risk
2842,33,1,31.0,2,4,1,241,At Risk
2843,100,1,48.0,1,4,5,145,At Risk
2844,26,1,41.0,1,4,1,141,At Risk
2845,79,1,42.0,1,4,4,144,At Risk
2846,77,1,39.0,2,4,4,244,At Risk
2847,36,1,15.0,4,4,2,442,Loyal Customers
2848,21,1,3.0,5,4,1,541,Loyal Customers
2849,72,1,28.0,3,4,4,344,Loyal Customers
2850,25,1,27.0,3,4,1,341,Loyal Customers
2851,79,1,36.0,2,4,4,244,At Risk
2852,73,1,42.0,1,4,4,144,At Risk
2853,71,1,30.0,3,4,4,344,Loyal Customers
2854,48,1,9.0,5,4,2,542,Loyal Customers
2855,28,1,25.0,3,4,1,341,Loyal Customers
2856,95,1,33.0,2,4,5,245,At Risk
2857,48,1,31.0,2,4,2,242,At Risk
2858,93,1,35.0,2,4,5,245,At Risk
2859,87,1,46.0,1,4,5,145,At Risk
2860,32,1,29.0,3,4,1,341,Loyal Customers
2861,38,1,49.0,1,4,2,142,At Risk
2862,54,1,27.0,3,4,3,343,Loyal Customers
2863,75,1,5.0,5,4,4,544,Champions
2864,56,1,18.0,4,4,3,443,Loyal Customers
2865,43,1,31.0,2,4,2,242,At Risk
2866,97,1,27.0,3,4,5,345,Loyal Customers
2867,75,1,19.0,4,4,4,444,Champions
2868,55,1,33.0,2,4,3,243,At Risk
2869,49,1,42.0,1,4,2,142,At Risk
2870,58,1,16.0,4,4,3,443,Loyal Customers
2871,34,1,49.0,1,4,1,141,At Risk
2872,43,1,40.0,2,4,2,242,At Risk
2873,48,1,5.0,5,4,2,542,Loyal Customers
2874,40,1,8.0,5,4,2,542,Loyal Customers
2875,29,1,2.0,5,4,1,541,Loyal Customers
2876,81,1,14.0,4,4,4,444,Champions
2877,84,1,5.0,5,4,4,544,Champions
2878,46,1,34.0,2,4,2,242,At Risk
2879,86,1,13.0,4,4,5,445,Champions
2880,57,1,31.0,2,4,3,243,At Risk
2881,61,1,43.0,1,4,3,143,At Risk
2882,90,1,6.0,5,4,5,545,Champions
2883,51,1,23.0,3,4,2,342,Loyal Customers
2884,48,1,10.0,5,4,2,542,Loyal Customers
2885,50,1,47.0,1,4,2,142,At Risk
2886,82,1,14.0,4,4,4,444,Champions
2887,33,1,29.0,3,4,1,341,Loyal Customers
2888,28,1,12.0,4,4,1,441,Loyal Customers
2889,42,1,25.0,3,4,2,342,Loyal Customers
2890,43,1,21.0,3,4,2,342,Loyal Customers
2891,55,1,23.0,3,4,3,343,Loyal Customers
2892,73,1,10.0,5,4,4,544,Champions
2893,39,1,47.0,1,4,2,142,At Risk
2894,20,1,44.0,1,4,1,141,At Risk
2895,32,1,41.0,1,4,1,141,At Risk
2896,86,1,29.0,3,4,5,345,Loyal Customers
2897,91,1,2.0,5,4,5,545,Champions
2898,59,1,2.0,5,4,3,543,Loyal Customers
2899,33,1,29.0,3,4,1,341,Loyal Customers
2900,64,1,22.0,3,4,3,343,Loyal Customers
2901,67,1,23.0,3,4,3,343,Loyal Customers
2902,43,1,46.0,1,4,2,142,At Risk
2903,32,1,19.0,4,4,1,441,Loyal Customers
2904,39,1,24.0,3,4,2,342,Loyal Customers
2905,41,1,43.0,1,4,2,142,At Risk
2906,53,1,14.0,4,4,3,443,Loyal Customers
2907,27,1,7.0,5,4,1,541,Loyal Customers
2908,82,1,50.0,1,4,4,144,At Risk
2909,87,1,15.0,4,4,5,445,Champions
2910,78,1,40.0,2,4,4,244,At Risk
2911,32,1,41.0,1,4,1,141,At Risk
2912,38,1,34.0,2,4,2,242,At Risk
2913,37,1,27.0,3,4,2,342,Loyal Customers
2914,83,1,12.0,4,4,4,444,Champions
2915,72,1,1.0,5,4,4,544,Champions
2916,30,1,39.0,2,4,1,241,At Risk
2917,66,1,13.0,4,4,3,443,Loyal Customers
2918,45,1,50.0,1,4,2,142,At Risk
2919,73,1,36.0,2,4,4,244,At Risk
2920,67,1,31.0,2,4,3,243,At Risk
2921,72,1,3.0,5,4,4,544,Champions
2922,24,1,11.0,4,4,1,441,Loyal Customers
2923,68,1,16.0,4,4,3,443,Loyal Customers
2924,70,1,12.0,4,4,4,444,Champions
2925,64,1,37.0,2,4,3,243,At Risk
2926,91,1,43.0,1,4,5,145,At Risk
2927,82,1,9.0,5,4,4,544,Champions
2928,24,1,15.0,4,4,1,441,Loyal Customers
2929,80,1,17.0,4,4,4,444,Champions
2930,53,1,42.0,1,4,3,143,At Risk
2931,50,1,14.0,4,4,2,442,Loyal Customers
2932,31,1,49.0,1,4,1,141,At Risk
2933,88,1,3.0,5,4,5,545,Champions
2934,52,1,28.0,3,4,3,343,Loyal Customers
2935,22,1,41.0,1,4,1,141,At Risk
2936,27,1,11.0,4,4,1,441,Loyal Customers
2937,34,1,46.0,1,4,1,141,At Risk
2938,39,1,15.0,4,4,2,442,Loyal Customers
2939,53,1,15.0,4,4,3,443,Loyal Customers
2940,46,1,34.0,2,4,2,242,At Risk
2941,85,1,13.0,4,4,5,445,Champions
2942,86,1,27.0,3,4,5,345,Loyal Customers
2943,63,1,37.0,2,4,3,243,At Risk
2944,44,1,37.0,2,4,2,242,At Risk
2945,95,1,4.0,5,4,5,545,Champions
2946,49,1,1.0,5,4,2,542,Loyal Customers
2947,77,1,29.0,3,4,4,344,Loyal Customers
2948,63,1,50.0,1,4,3,143,At Risk
2949,83,1,38.0,2,4,4,244,At Risk
2950,93,1,15.0,4,4,5,445,Champions
2951,91,1,44.0,1,4,5,145,At Risk
2952,99,1,14.0,4,4,5,445,Champions
2953,24,1,5.0,5,4,1,541,Loyal Customers
2954,82,1,11.0,4,4,4,444,Champions
2955,28,1,15.0,4,4,1,441,Loyal Customers
2956,67,1,46.0,1,4,3,143,At Risk
2957,88,1,30.0,3,4,5,345,Loyal Customers
2958,70,1,2.0,5,4,4,544,Champions
2959,100,1,28.0,3,4,5,345,Loyal Customers
2960,28,1,9.0,5,4,1,541,Loyal Customers
2961,48,1,47.0,1,4,2,142,At Risk
2962,43,1,21.0,3,4,2,342,Loyal Customers
2963,40,1,42.0,1,4,2,142,At Risk
2964,97,1,28.0,3,4,5,345,Loyal Customers
2965,25,1,13.0,4,4,1,441,Loyal Customers
2966,45,1,25.0,3,4,2,342,Loyal Customers
2967,49,1,38.0,2,4,2,242,At Risk
2968,36,1,40.0,2,4,2,242,At Risk
2969,48,1,25.0,3,4,2,342,Loyal Customers
2970,62,1,20.0,4,4,3,443,Loyal Customers
2971,74,1,44.0,1,4,4,144,At Risk
2972,100,1,9.0,5,4,5,545,Champions
2973,39,1,11.0,4,4,2,442,Loyal Customers
2974,65,1,3.0,5,4,3,543,Loyal Customers
2975,99,1,34.0,2,4,5,245,At Risk
2976,68,1,48.0,1,4,3,143,At Risk
2977,97,1,28.0,3,4,5,345,Loyal Customers
2978,47,1,20.0,4,4,2,442,Loyal Customers
2979,56,1,49.0,1,4,3,143,At Risk
2980,91,1,14.0,4,4,5,445,Champions
2981,93,1,9.0,5,4,5,545,Champions
2982,36,1,37.0,2,4,2,242,At Risk
2983,45,1,4.0,5,4,2,542,Loyal Customers
2984,44,1,1.0,5,4,2,542,Loyal Customers
2985,32,1,36.0,2,4,1,241,At Risk
2986,36,1,21.0,3,4,2,342,Loyal Customers
2987,85,1,16.0,4,4,5,445,Champions
2988,36,1,42.0,1,4,2,142,At Risk
2989,55,1,31.0,2,4,3,243,At Risk
2990,20,1,6.0,5,4,1,541,Loyal Customers
2991,91,1,24.0,3,4,5,345,Loyal Customers
2992,71,1,7.0,5,4,4,544,Champions
2993,64,1,25.0,3,4,3,343,Loyal Customers
2994,21,1,18.0,4,4,1,441,Loyal Customers
2995,100,1,14.0,4,4,5,445,Champions
2996,96,1,42.0,1,4,5,145,At Risk
2997,91,1,6.0,5,4,5,545,Champions
2998,40,1,14.0,4,4,2,442,Loyal Customers
2999,53,1,30.0,3,4,3,343,Loyal Customers
3000,48,1,10.0,5,4,2,542,Loyal Customers
3001,70,1,7.0,5,4,4,544,Champions
3002,29,1,28.0,3,4,1,341,Loyal Customers
3003,29,1,19.0,4,4,1,441,Loyal Customers
3004,53,1,13.0,4,4,3,443,Loyal Customers
3005,79,1,23.0,3,4,4,344,Loyal Customers
3006,65,1,5.0,5,4,3,543,Loyal Customers
3007,99,1,17.0,4,4,5,445,Champions
3008,60,1,31.0,2,4,3,243,At Risk
3009,86,1,19.0,4,4,5,445,Champions
3010,73,1,8.0,5,4,4,544,Champions
3011,45,1,15.0,4,4,2,442,Loyal Customers
3012,70,1,18.0,4,4,4,444,Champions
3013,65,1,16.0,4,4,3,443,Loyal Customers
3014,55,1,13.0,4,4,3,443,Loyal Customers
3015,65,1,38.0,2,4,3,243,At Risk
3016,21,1,27.0,3,4,1,341,Loyal Customers
3017,26,1,31.0,2,4,1,241,At Risk
3018,71,1,24.0,3,4,4,344,Loyal Customers
3019,41,1,21.0,3,4,2,342,Loyal Customers
3020,44,1,15.0,4,4,2,442,Loyal Customers
3021,81,1,48.0,1,4,4,144,At Risk
3022,77,1,47.0,1,4,4,144,At Risk
3023,26,1,23.0,3,4,1,341,Loyal Customers
3024,31,1,4.0,5,4,1,541,Loyal Customers
3025,82,1,47.0,1,4,4,144,At Risk
3026,60,1,7.0,5,4,3,543,Loyal Customers
3027,70,1,6.0,5,4,4,544,Champions
3028,26,1,47.0,1,4,1,141,At Risk
3029,100,1,7.0,5,4,5,545,Champions
3030,82,1,1.0,5,4,4,544,Champions
3031,24,1,23.0,3,4,1,341,Loyal Customers
3032,74,1,30.0,3,4,4,344,Loyal Customers
3033,58,1,24.0,3,4,3,343,Loyal Customers
3034,56,1,9.0,5,4,3,543,Loyal Customers
3035,37,1,25.0,3,4,2,342,Loyal Customers
3036,64,1,18.0,4,4,3,443,Loyal Customers
3037,58,1,7.0,5,4,3,543,Loyal Customers
3038,44,1,2.0,5,4,2,542,Loyal Customers
3039,39,1,36.0,2,4,2,242,At Risk
3040,48,1,31.0,2,4,2,242,At Risk
3041,32,1,10.0,5,4,1,541,Loyal Customers
3042,79,1,27.0,3,4,4,344,Loyal Customers
3043,27,1,14.0,4,4,1,441,Loyal Customers
3044,98,1,17.0,4,4,5,445,Champions
3045,67,1,10.0,5,4,3,543,Loyal Customers
3046,37,1,4.0,5,4,2,542,Loyal Customers
3047,49,1,25.0,3,4,2,342,Loyal Customers
3048,74,1,3.0,5,4,4,544,Champions
3049,93,1,47.0,1,4,5,145,At Risk
3050,60,1,41.0,1,4,3,143,At Risk
3051,76,1,28.0,3,4,4,344,Loyal Customers
3052,64,1,49.0,1,4,3,143,At Risk
3053,38,1,7.0,5,4,2,542,Loyal Customers
3054,91,1,22.0,3,4,5,345,Loyal Customers
3055,70,1,34.0,2,4,4,244,At Risk
3056,22,1,5.0,5,4,1,541,Loyal Customers
3057,59,1,15.0,4,4,3,443,Loyal Customers
3058,22,1,26.0,3,4,1,341,Loyal Customers
3059,74,1,3.0,5,4,4,544,Champions
3060,71,1,42.0,1,4,4,144,At Risk
3061,80,1,1.0,5,4,4,544,Champions
3062,59,1,20.0,4,4,3,443,Loyal Customers
3063,96,1,39.0,2,4,5,245,At Risk
3064,43,1,24.0,3,4,2,342,Loyal Customers
3065,76,1,49.0,1,4,4,144,At Risk
3066,59,1,7.0,5,4,3,543,Loyal Customers
3067,48,1,13.0,4,4,2,442,Loyal Customers
3068,22,1,2.0,5,4,1,541,Loyal Customers
3069,40,1,4.0,5,4,2,542,Loyal Customers
3070,73,1,17.0,4,4,4,444,Champions
3071,26,1,43.0,1,4,1,141,At Risk
3072,41,1,6.0,5,4,2,542,Loyal Customers
3073,98,1,46.0,1,4,5,145,At Risk
3074,63,1,7.0,5,4,3,543,Loyal Customers
3075,55,1,34.0,2,4,3,243,At Risk
3076,90,1,21.0,3,4,5,345,Loyal Customers
3077,46,1,13.0,4,4,2,442,Loyal Customers
3078,88,1,33.0,2,4,5,245,At Risk
3079,95,1,24.0,3,4,5,345,Loyal Customers
3080,31,1,4.0,5,4,1,541,Loyal Customers
3081,42,1,5.0,5,4,2,542,Loyal Customers
3082,44,1,11.0,4,4,2,442,Loyal Customers
3083,99,1,20.0,4,4,5,445,Champions
3084,20,1,28.0,3,4,1,341,Loyal Customers
3085,37,1,43.0,1,4,2,142,At Risk
3086,50,1,10.0,5,4,2,542,Loyal Customers
3087,73,1,26.0,3,4,4,344,Loyal Customers
3088,84,1,29.0,3,4,4,344,Loyal Customers
3089,64,1,35.0,2,4,3,243,At Risk
3090,21,1,23.0,3,4,1,341,Loyal Customers
3091,36,1,15.0,4,4,2,442,Loyal Customers
3092,81,1,46.0,1,4,4,144,At Risk
3093,54,1,14.0,4,4,3,443,Loyal Customers
3094,63,1,17.0,4,4,3,443,Loyal Customers
3095,59,1,9.0,5,4,3,543,Loyal Customers
3096,53,1,13.0,4,4,3,443,Loyal Customers
3097,63,1,20.0,4,4,3,443,Loyal Customers
3098,33,1,39.0,2,4,1,241,At Risk
3099,64,1,50.0,1,4,3,143,At Risk
3100,98,1,21.0,3,4,5,345,Loyal Customers
3101,85,1,3.0,5,4,5,545,Champions
3102,82,1,9.0,5,4,4,544,Champions
3103,85,1,29.0,3,4,5,345,Loyal Customers
3104,37,1,42.0,1,4,2,142,At Risk
3105,56,1,41.0,1,4,3,143,At Risk
3106,33,1,17.0,4,4,1,441,Loyal Customers
3107,57,1,20.0,4,4,3,443,Loyal Customers
3108,31,1,18.0,4,4,1,441,Loyal Customers
3109,69,1,7.0,5,4,4,544,Champions
3110,92,1,47.0,1,4,5,145,At Risk
3111,46,1,2.0,5,4,2,542,Loyal Customers
3112,81,1,25.0,3,4,4,344,Loyal Customers
3113,97,1,26.0,3,4,5,345,Loyal Customers
3114,93,1,2.0,5,4,5,545,Champions
3115,56,1,45.0,1,4,3,143,At Risk
3116,53,1,9.0,5,4,3,543,Loyal Customers
3117,66,1,1.0,5,4,3,543,Loyal Customers
3118,50,1,4.0,5,4,2,542,Loyal Customers
3119,97,1,31.0,2,4,5,245,At Risk
3120,79,1,21.0,3,4,4,344,Loyal Customers
3121,76,1,32.0,2,5,4,254,At Risk
3122,38,1,16.0,4,5,2,452,Loyal Customers
3123,45,1,34.0,2,5,2,252,At Risk
3124,77,1,40.0,2,5,4,254,At Risk
3125,51,1,4.0,5,5,2,552,Loyal Customers
3126,26,1,3.0,5,5,1,551,Loyal Customers
3127,76,1,28.0,3,5,4,354,Loyal Customers
3128,94,1,43.0,1,5,5,155,At Risk
3129,32,1,20.0,4,5,1,451,Loyal Customers
3130,20,1,40.0,2,5,1,251,At Risk
3131,20,1,34.0,2,5,1,251,At Risk
3132,59,1,11.0,4,5,3,453,Loyal Customers
3133,97,1,26.0,3,5,5,355,Loyal Customers
3134,68,1,29.0,3,5,3,353,Loyal Customers
3135,66,1,47.0,1,5,3,153,At Risk
3136,85,1,48.0,1,5,5,155,At Risk
3137,32,1,29.0,3,5,1,351,Loyal Customers
3138,44,1,14.0,4,5,2,452,Loyal Customers
3139,95,1,40.0,2,5,5,255,At Risk
3140,85,1,4.0,5,5,5,555,Champions
3141,44,1,37.0,2,5,2,252,At Risk
3142,30,1,47.0,1,5,1,151,At Risk
3143,21,1,1.0,5,5,1,551,Loyal Customers
3144,22,1,26.0,3,5,1,351,Loyal Customers
3145,70,1,12.0,4,5,4,454,Champions
3146,29,1,16.0,4,5,1,451,Loyal Customers
3147,83,1,19.0,4,5,4,454,Champions
3148,99,1,21.0,3,5,5,355,Loyal Customers
3149,35,1,15.0,4,5,1,451,Loyal Customers
3150,40,1,9.0,5,5,2,552,Loyal Customers
3151,25,1,7.0,5,5,1,551,Loyal Customers
3152,64,1,47.0,1,5,3,153,At Risk
3153,90,1,17.0,4,5,5,455,Champions
3154,88,1,46.0,1,5,5,155,At Risk
3155,55,1,32.0,2,5,3,253,At Risk
3156,90,1,34.0,2,5,5,255,At Risk
3157,50,1,18.0,4,5,2,452,Loyal Customers
3158,34,1,5.0,5,5,1,551,Loyal Customers
3159,77,1,44.0,1,5,4,154,At Risk
3160,89,1,4.0,5,5,5,555,Champions
3161,87,1,37.0,2,5,5,255,At Risk
3162,77,1,43.0,1,5,4,154,At Risk
3163,85,1,28.0,3,5,5,355,Loyal Customers
3164,66,1,36.0,2,5,3,253,At Risk
3165,32,1,16.0,4,5,1,451,Loyal Customers
3166,92,1,38.0,2,5,5,255,At Risk
3167,80,1,37.0,2,5,4,254,At Risk
3168,78,1,9.0,5,5,4,554,Champions
3169,24,1,14.0,4,5,1,451,Loyal Customers
3170,59,1,3.0,5,5,3,553,Loyal Customers
3171,41,1,10.0,5,5,2,552,Loyal Customers
3172,26,1,26.0,3,5,1,351,Loyal Customers
3173,52,1,30.0,3,5,3,353,Loyal Customers
3174,46,1,32.0,2,5,2,252,At Risk
3175,52,1,35.0,2,5,3,253,At Risk
3176,42,1,26.0,3,5,2,352,Loyal Customers
3177,37,1,39.0,2,5,2,252,At Risk
3178,52,1,31.0,2,5,3,253,At Risk
3179,34,1,28.0,3,5,1,351,Loyal Customers
3180,88,1,12.0,4,5,5,455,Champions
3181,88,1,46.0,1,5,5,155,At Risk
3182,51,1,27.0,3,5,2,352,Loyal Customers
3183,97,1,4.0,5,5,5,555,Champions
3184,56,1,14.0,4,5,3,453,Loyal Customers
3185,53,1,30.0,3,5,3,353,Loyal Customers
3186,71,1,6.0,5,5,4,554,Champions
3187,93,1,43.0,1,5,5,155,At Risk
3188,72,1,28.0,3,5,4,354,Loyal Customers
3189,59,1,39.0,2,5,3,253,At Risk
3190,87,1,30.0,3,5,5,355,Loyal Customers
3191,78,1,5.0,5,5,4,554,Champions
3192,68,1,42.0,1,5,3,153,At Risk
3193,76,1,20.0,4,5,4,454,Champions
3194,99,1,35.0,2,5,5,255,At Risk
3195,52,1,10.0,5,5,3,553,Loyal Customers
3196,58,1,36.0,2,5,3,253,At Risk
3197,59,1,21.0,3,5,3,353,Loyal Customers
3198,71,1,29.0,3,5,4,354,Loyal Customers
3199,94,1,39.0,2,5,5,255,At Risk
3200,40,1,16.0,4,5,2,452,Loyal Customers
3201,24,1,32.0,2,5,1,251,At Risk
3202,38,1,34.0,2,5,2,252,At Risk
3203,37,1,38.0,2,5,2,252,At Risk
3204,29,1,14.0,4,5,1,451,Loyal Customers
3205,92,1,23.0,3,5,5,355,Loyal Customers
3206,24,1,50.0,1,5,1,151,At Risk
3207,52,1,49.0,1,5,3,153,At Risk
3208,29,1,14.0,4,5,1,451,Loyal Customers
3209,30,1,42.0,1,5,1,151,At Risk
3210,31,1,39.0,2,5,1,251,At Risk
3211,67,1,43.0,1,5,3,153,At Risk
3212,65,1,12.0,4,5,3,453,Loyal Customers
3213,22,1,21.0,3,5,1,351,Loyal Customers
3214,56,1,33.0,2,5,3,253,At Risk
3215,78,1,6.0,5,5,4,554,Champions
3216,90,1,10.0,5,5,5,555,Champions
3217,85,1,18.0,4,5,5,455,Champions
3218,58,1,46.0,1,5,3,153,At Risk
3219,34,1,49.0,1,5,1,151,At Risk
3220,40,1,39.0,2,5,2,252,At Risk
3221,29,1,16.0,4,5,1,451,Loyal Customers
3222,76,1,28.0,3,5,4,354,Loyal Customers
3223,84,1,22.0,3,5,4,354,Loyal Customers
3224,65,1,36.0,2,5,3,253,At Risk
3225,80,1,18.0,4,5,4,454,Champions
3226,98,1,31.0,2,5,5,255,At Risk
3227,71,1,38.0,2,5,4,254,At Risk
3228,69,1,42.0,1,5,4,154,At Risk
3229,95,1,27.0,3,5,5,355,Loyal Customers
3230,67,1,24.0,3,5,3,353,Loyal Customers
3231,49,1,38.0,2,5,2,252,At Risk
3232,97,1,9.0,5,5,5,555,Champions
3233,34,1,19.0,4,5,1,451,Loyal Customers
3234,74,1,11.0,4,5,4,454,Champions
3235,96,1,16.0,4,5,5,455,Champions
3236,68,1,18.0,4,5,3,453,Loyal Customers
3237,84,1,8.0,5,5,4,554,Champions
3238,57,1,4.0,5,5,3,553,Loyal Customers
3239,84,1,37.0,2,5,4,254,At Risk
3240,32,1,30.0,3,5,1,351,Loyal Customers
3241,37,1,37.0,2,5,2,252,At Risk
3242,58,1,30.0,3,5,3,353,Loyal Customers
3243,74,1,17.0,4,5,4,454,Champions
3244,99,1,11.0,4,5,5,455,Champions
3245,81,1,42.0,1,5,4,154,At Risk
3246,76,1,20.0,4,5,4,454,Champions
3247,98,1,37.0,2,5,5,255,At Risk
3248,91,1,12.0,4,5,5,455,Champions
3249,79,1,41.0,1,5,4,154,At Risk
3250,83,1,32.0,2,5,4,254,At Risk
3251,90,1,15.0,4,5,5,455,Champions
3252,20,1,39.0,2,5,1,251,At Risk
3253,21,1,48.0,1,5,1,151,At Risk
3254,60,1,8.0,5,5,3,553,Loyal Customers
3255,31,1,11.0,4,5,1,451,Loyal Customers
3256,40,1,36.0,2,5,2,252,At Risk
3257,26,1,50.0,1,5,1,151,At Risk
3258,98,1,39.0,2,5,5,255,At Risk
3259,51,1,11.0,4,5,2,452,Loyal Customers
3260,95,1,5.0,5,5,5,555,Champions
3261,36,1,7.0,5,5,2,552,Loyal Customers
3262,52,1,50.0,1,5,3,153,At Risk
3263,35,1,21.0,3,5,1,351,Loyal Customers
3264,68,1,31.0,2,5,3,253,At Risk
3265,50,1,39.0,2,5,2,252,At Risk
3266,100,1,28.0,3,5,5,355,Loyal Customers
3267,74,1,33.0,2,5,4,254,At Risk
3268,45,1,42.0,1,5,2,152,At Risk
3269,97,1,5.0,5,5,5,555,Champions
3270,60,1,25.0,3,5,3,353,Loyal Customers
3271,25,1,48.0,1,5,1,151,At Risk
3272,55,1,30.0,3,5,3,353,Loyal Customers
3273,99,1,34.0,2,5,5,255,At Risk
3274,45,1,34.0,2,5,2,252,At Risk
3275,20,1,14.0,4,5,1,451,Loyal Customers
3276,88,1,2.0,5,5,5,555,Champions
3277,99,1,41.0,1,5,5,155,At Risk
3278,86,1,3.0,5,5,5,555,Champions
3279,70,1,18.0,4,5,4,454,Champions
3280,50,1,1.0,5,5,2,552,Loyal Customers
3281,57,1,5.0,5,5,3,553,Loyal Customers
3282,69,1,41.0,1,5,4,154,At Risk
3283,94,1,5.0,5,5,5,555,Champions
3284,24,1,10.0,5,5,1,551,Loyal Customers
3285,79,1,20.0,4,5,4,454,Champions
3286,31,1,11.0,4,5,1,451,Loyal Customers
3287,67,1,4.0,5,5,3,553,Loyal Customers
3288,63,1,38.0,2,5,3,253,At Risk
3289,61,1,19.0,4,5,3,453,Loyal Customers
3290,50,1,16.0,4,5,2,452,Loyal Customers
3291,82,1,2.0,5,5,4,554,Champions
3292,51,1,11.0,4,5,2,452,Loyal Customers
3293,23,1,18.0,4,5,1,451,Loyal Customers
3294,91,1,47.0,1,5,5,155,At Risk
3295,60,1,15.0,4,5,3,453,Loyal Customers
3296,34,1,15.0,4,5,1,451,Loyal Customers
3297,23,1,47.0,1,5,1,151,At Risk
3298,82,1,47.0,1,5,4,154,At Risk
3299,73,1,6.0,5,5,4,554,Champions
3300,32,1,18.0,4,5,1,451,Loyal Customers
3301,80,1,40.0,2,5,4,254,At Risk
3302,58,1,31.0,2,5,3,253,At Risk
3303,82,1,31.0,2,5,4,254,At Risk
3304,60,1,4.0,5,5,3,553,Loyal Customers
3305,79,1,36.0,2,5,4,254,At Risk
3306,41,1,31.0,2,5,2,252,At Risk
3307,39,1,6.0,5,5,2,552,Loyal Customers
3308,36,1,1.0,5,5,2,552,Loyal Customers
3309,70,1,29.0,3,5,4,354,Loyal Customers
3310,47,1,19.0,4,5,2,452,Loyal Customers
3311,27,1,12.0,4,5,1,451,Loyal Customers
3312,52,1,18.0,4,5,3,453,Loyal Customers
3313,75,1,45.0,1,5,4,154,At Risk
3314,30,1,45.0,1,5,1,151,At Risk
3315,94,1,8.0,5,5,5,555,Champions
3316,68,1,4.0,5,5,3,553,Loyal Customers
3317,45,1,5.0,5,5,2,552,Loyal Customers
3318,67,1,30.0,3,5,3,353,Loyal Customers
3319,46,1,15.0,4,5,2,452,Loyal Customers
3320,31,1,17.0,4,5,1,451,Loyal Customers
3321,44,1,45.0,1,5,2,152,At Risk
3322,100,1,3.0,5,5,5,555,Champions
3323,92,1,43.0,1,5,5,155,At Risk
3324,78,1,4.0,5,5,4,554,Champions
3325,32,1,41.0,1,5,1,151,At Risk
3326,97,1,16.0,4,5,5,455,Champions
3327,95,1,10.0,5,5,5,555,Champions
3328,64,1,2.0,5,5,3,553,Loyal Customers
3329,35,1,11.0,4,5,1,451,Loyal Customers
3330,54,1,1.0,5,5,3,553,Loyal Customers
3331,96,1,41.0,1,5,5,155,At Risk
3332,58,1,39.0,2,5,3,253,At Risk
3333,23,1,1.0,5,5,1,551,Loyal Customers
3334,35,1,3.0,5,5,1,551,Loyal Customers
3335,23,1,21.0,3,5,1,351,Loyal Customers
3336,94,1,48.0,1,5,5,155,At Risk
3337,45,1,24.0,3,5,2,352,Loyal Customers
3338,23,1,45.0,1,5,1,151,At Risk
3339,94,1,46.0,1,5,5,155,At Risk
